temp,ph,do,ammonia,turbidity,salinity
28.84,8.15,8.07,0.05,20.0,18.038
28.91,8.19,8.1,0.05,22.0,18.038
28.86,8.15,8.13,0.05,21.0,18.038
28.92,8.14,8.04,0.05,19.0,18.038
28.87,8.15,8.16,0.05,20.0,18.038
28.97,8.15,8.18,0.05,19.0,18.038
28.87,8.12,8.12,0.05,23.0,18.038
28.85,8.16,8.06,0.05,18.0,18.038
28.83,8.19,8.06,0.05,18.0,18.038
28.82,8.12,8.03,0.05,19.0,18.038
28.95,8.16,8.06,0.05,18.0,18.038
28.85,8.17,8.13,0.05,20.0,18.038
28.83,8.17,8.0,0.05,20.0,18.038
28.84,8.13,8.1,0.05,21.0,18.038
28.89,8.13,7.99,0.05,19.0,18.038
28.88,8.17,8.16,0.05,19.0,18.038
28.92,8.15,7.98,0.05,17.0,18.038
28.78,8.15,7.98,0.05,17.0,18.038
28.96,8.13,8.07,0.05,20.0,18.038
28.89,8.13,8.03,0.05,24.0,18.038
28.85,8.11,8.19,0.05,19.0,18.038
28.91,8.15,8.11,0.05,20.0,18.038
28.85,8.12,7.93,0.05,19.0,18.038
28.84,8.12,7.95,0.05,19.0,18.039
28.82,8.14,7.95,0.05,19.0,18.039
28.84,8.1,8.14,0.05,19.0,18.039
28.79,8.15,8.0,0.05,20.0,18.039
28.89,8.12,8.06,0.05,19.0,18.039
28.81,8.14,8.09,0.05,19.0,18.039
28.84,8.14,7.91,0.05,19.0,18.04
28.82,8.14,8.1,0.05,20.0,18.04
28.75,8.15,8.04,0.05,19.0,18.04
28.85,8.17,8.03,0.05,18.0,18.04
28.82,8.2,8.11,0.05,19.0,18.04
28.86,8.13,7.93,0.05,20.0,18.04
28.82,8.13,8.06,0.05,20.0,18.04
28.81,8.16,8.07,0.05,20.0,18.04
28.76,8.15,8.03,0.05,19.0,18.04
28.75,8.16,7.93,0.05,23.0,18.04
28.77,8.11,8.13,0.05,21.0,18.041
28.8,8.11,7.96,0.05,19.0,18.041
28.75,8.13,8.07,0.05,20.0,18.041
28.86,8.13,8.03,0.05,19.0,18.041
28.79,8.12,7.9,0.05,19.0,18.041
28.8,8.15,7.8,0.05,19.0,18.041
28.84,8.15,8.04,0.05,19.0,18.041
28.85,8.12,7.99,0.05,18.0,18.041
28.8,8.14,8.15,0.05,19.0,18.042
28.81,8.14,7.98,0.05,18.0,18.041
28.72,8.09,7.98,0.05,19.0,18.041
28.7,8.17,7.92,0.05,22.0,18.041
28.79,8.13,7.89,0.05,18.0,18.041
28.84,8.16,7.96,0.05,23.0,18.041
28.77,8.13,8.01,0.05,19.0,18.041
28.71,8.13,8.02,0.05,19.0,18.041
28.84,8.13,7.95,0.05,23.0,18.041
28.88,8.13,8.05,0.05,21.0,18.041
28.78,8.11,7.86,0.05,20.0,18.041
28.73,8.15,7.85,0.05,21.0,18.042
28.79,8.16,7.94,0.05,20.0,18.041
28.82,8.15,7.88,0.05,18.0,18.042
28.81,8.16,8.08,0.05,22.0,18.041
28.71,8.13,8.19,0.05,19.0,18.042
28.85,8.13,7.9,0.05,18.0,18.041
28.8,8.14,7.92,0.05,22.0,18.041
28.74,8.15,7.96,0.05,19.0,18.041
28.77,8.15,7.93,0.05,22.0,18.042
28.86,8.15,7.95,0.05,22.0,18.042
28.75,8.15,7.9,0.05,20.0,18.041
28.81,8.13,7.8,0.05,18.0,18.041
28.74,8.11,7.92,0.05,19.0,18.041
28.77,8.11,7.84,0.05,19.0,18.041
28.69,8.09,7.99,0.05,19.0,18.041
28.77,8.11,7.93,0.05,19.0,18.041
28.75,8.1,7.95,0.05,20.0,18.041
28.75,8.13,7.86,0.05,18.0,18.041
28.77,8.12,7.95,0.05,19.0,18.041
28.8,8.1,7.85,0.05,22.0,18.041
28.75,8.13,7.91,0.05,21.0,18.042
28.67,8.13,7.88,0.05,20.0,18.042
28.61,8.13,7.96,0.05,18.0,18.041
28.82,8.16,7.9,0.05,23.0,18.041
28.79,8.1,7.74,0.05,20.0,18.041
28.77,8.11,7.92,0.05,20.0,18.042
28.8,8.14,8.01,0.05,21.0,18.042
28.74,8.13,7.87,0.05,19.0,18.042
28.76,8.14,7.82,0.05,20.0,18.042
28.69,8.12,7.98,0.05,16.0,18.042
28.7,8.13,7.82,0.05,17.0,18.042
28.81,8.14,7.88,0.05,20.0,18.041
28.74,8.11,7.76,0.05,19.0,18.042
28.63,8.13,7.88,0.05,21.0,18.041
28.71,8.12,7.87,0.05,21.0,18.041
28.72,8.1,7.99,0.05,20.0,18.041
28.67,8.15,7.89,0.05,17.0,18.042
28.65,8.14,7.79,0.05,16.0,18.041
28.71,8.15,8.09,0.05,18.0,18.041
28.78,8.08,7.89,0.05,20.0,18.041
28.75,8.11,7.82,0.05,17.0,18.041
28.75,8.12,7.86,0.05,19.0,18.041
28.77,8.11,7.85,0.05,18.0,18.041
28.71,8.15,7.84,0.05,18.0,18.041
28.72,8.1,7.71,0.05,19.0,18.041
28.65,8.17,7.76,0.05,18.0,18.041
28.68,8.13,7.9,0.05,21.0,18.041
28.64,8.14,7.77,0.05,18.0,18.041
28.69,8.11,7.8,0.05,20.0,18.04
28.7,8.14,7.8,0.05,20.0,18.04
28.76,8.12,7.86,0.05,19.0,18.04
28.7,8.13,7.9,0.05,20.0,18.04
28.69,8.16,7.75,0.05,22.0,18.04
28.63,8.13,7.85,0.05,21.0,18.04
28.66,8.09,7.79,0.05,21.0,18.04
28.65,8.11,7.86,0.05,20.0,18.04
28.67,8.11,7.96,0.05,18.0,18.04
28.71,8.1,7.85,0.05,19.0,18.04
28.78,8.1,7.84,0.05,19.0,18.04
28.67,8.1,7.91,0.05,20.0,18.04
28.55,8.16,7.74,0.05,21.0,18.04
28.71,8.12,7.9,0.05,21.0,18.04
28.68,8.12,7.9,0.05,18.0,18.04
28.66,8.11,7.77,0.05,20.0,18.039
28.65,8.11,7.83,0.05,20.0,18.04
28.7,8.13,7.72,0.05,19.0,18.04
28.6,8.15,7.83,0.05,18.0,18.04
28.66,8.09,7.81,0.05,22.0,18.04
28.74,8.12,7.79,0.05,18.0,18.04
28.8,8.09,7.78,0.05,19.0,18.041
28.62,8.11,7.85,0.05,20.0,18.04
28.73,8.12,7.9,0.05,23.0,18.04
28.68,8.12,7.81,0.05,23.0,18.041
28.68,8.11,7.81,0.05,19.0,18.041
28.67,8.1,7.71,0.05,20.0,18.04
28.65,8.09,7.73,0.05,18.0,18.04
28.59,8.1,7.72,0.05,18.0,18.04
28.6,8.12,7.57,0.05,19.0,18.04
28.64,8.12,7.78,0.05,24.0,18.04
28.73,8.14,7.74,0.05,21.0,18.04
28.63,8.12,7.75,0.05,19.0,18.04
28.72,8.12,7.7,0.05,20.0,18.04
28.71,8.11,7.61,0.05,18.0,18.04
28.63,8.13,7.68,0.05,22.0,18.041
28.61,8.09,7.78,0.05,20.0,18.041
28.75,8.08,7.65,0.05,20.0,18.041
28.65,8.13,7.77,0.05,16.0,18.041
28.68,8.16,7.71,0.05,21.0,18.041
28.64,8.08,7.66,0.05,19.0,18.041
28.64,8.14,7.66,0.05,19.0,18.041
28.7,8.12,7.69,0.05,20.0,18.041
28.72,8.13,7.56,0.05,20.0,18.041
28.55,8.16,7.77,0.05,20.0,18.041
28.68,8.12,7.62,0.05,20.0,18.041
28.74,8.11,7.78,0.05,17.0,18.041
28.65,8.14,7.75,0.05,19.0,18.041
28.66,8.11,7.59,0.05,18.0,18.041
28.62,8.12,7.75,0.05,19.0,18.041
28.6,8.1,7.86,0.05,20.0,18.041
28.55,8.1,7.72,0.05,17.0,18.041
28.59,8.07,7.73,0.05,17.0,18.041
28.56,8.12,7.8,0.05,20.0,18.041
28.69,8.12,7.66,0.05,21.0,18.041
28.69,8.09,7.84,0.05,18.0,18.041
28.65,8.14,7.7,0.05,20.0,18.041
28.56,8.1,7.77,0.05,19.0,18.041
28.67,8.1,7.77,0.05,20.0,18.041
28.67,8.14,7.63,0.05,19.0,18.041
28.63,8.1,7.58,0.05,20.0,18.04
28.6,8.1,7.83,0.05,21.0,18.04
28.6,8.14,7.71,0.05,17.0,18.04
28.57,8.14,7.63,0.05,20.0,18.04
28.55,8.14,7.72,0.05,21.0,18.04
28.6,8.13,7.68,0.05,19.0,18.04
28.64,8.11,7.64,0.05,19.0,18.04
28.59,8.14,7.68,0.05,19.0,18.04
28.6,8.07,7.78,0.05,21.0,18.04
28.6,8.11,7.72,0.05,19.0,18.041
28.64,8.09,7.69,0.05,19.0,18.041
28.7,8.09,7.7,0.05,19.0,18.04
28.57,8.12,7.83,0.05,18.0,18.04
28.59,8.12,7.65,0.05,18.0,18.04
28.58,8.11,7.49,0.05,20.0,18.04
28.64,8.1,7.71,0.05,20.0,18.04
28.46,8.11,7.61,0.05,20.0,18.04
28.52,8.11,7.78,0.05,21.0,18.04
28.6,8.13,7.54,0.05,19.0,18.04
28.63,8.1,7.62,0.05,19.0,18.04
28.62,8.11,7.64,0.05,18.0,18.04
28.55,8.08,7.54,0.05,20.0,18.04
28.64,8.11,7.66,0.05,17.0,18.04
28.58,8.1,7.75,0.05,19.0,18.04
28.57,8.08,7.63,0.05,21.0,18.041
28.6,8.09,7.62,0.05,21.0,18.041
28.51,8.08,7.62,0.05,20.0,18.04
28.45,8.1,7.63,0.05,19.0,18.041
28.56,8.1,7.68,0.05,18.0,18.04
28.59,8.11,7.62,0.05,21.0,18.04
28.51,8.08,7.62,0.05,21.0,18.04
28.55,8.12,7.66,0.05,19.0,18.04
28.54,8.12,7.48,0.05,18.0,18.041
28.58,8.13,7.65,0.05,22.0,18.041
28.42,8.08,7.53,0.05,22.0,18.041
28.61,8.1,7.65,0.05,19.0,18.041
28.56,8.12,7.58,0.05,19.0,18.041
28.58,8.13,7.62,0.05,23.0,18.041
28.64,8.15,7.7,0.05,21.0,18.041
28.49,8.06,7.47,0.05,20.0,18.041
28.64,8.08,7.62,0.05,21.0,18.041
28.63,8.11,7.65,0.05,21.0,18.041
28.49,8.1,7.61,0.05,16.0,18.041
28.55,8.08,7.52,0.05,20.0,18.041
28.61,8.09,7.61,0.05,19.0,18.041
28.63,8.11,7.57,0.05,19.0,18.041
28.57,8.1,7.66,0.05,20.0,18.041
28.61,8.09,7.65,0.05,17.0,18.041
28.56,8.08,7.64,0.05,20.0,18.041
28.46,8.08,7.53,0.05,22.0,18.041
28.41,8.14,7.44,0.05,20.0,18.041
28.59,8.1,7.6,0.05,19.0,18.042
28.56,8.08,7.57,0.05,19.0,18.041
28.48,8.11,7.48,0.05,19.0,18.041
28.54,8.13,7.64,0.05,20.0,18.041
28.47,8.1,7.53,0.05,18.0,18.041
28.55,8.07,7.48,0.05,18.0,18.041
28.52,8.1,7.57,0.05,20.0,18.041
28.62,8.08,7.55,0.05,19.0,18.041
28.57,8.11,7.61,0.05,18.0,18.041
28.45,8.1,7.63,0.05,19.0,18.041
28.56,8.11,7.56,0.05,20.0,18.041
28.59,8.1,7.3,0.05,18.0,18.041
28.48,8.11,7.46,0.05,23.0,18.041
28.43,8.09,7.53,0.05,20.0,18.041
28.43,8.1,7.37,0.05,22.0,18.041
28.53,8.09,7.52,0.05,20.0,18.041
28.48,8.1,7.63,0.05,20.0,18.041
28.49,8.13,7.49,0.05,20.0,18.041
28.52,8.12,7.54,0.05,19.0,18.041
28.5,8.06,7.44,0.05,20.0,18.041
28.49,8.09,7.53,0.05,21.0,18.041
28.5,8.07,7.56,0.05,19.0,18.042
28.53,8.09,7.59,0.05,21.0,18.042
28.46,8.11,7.38,0.05,20.0,18.042
28.46,8.11,7.56,0.05,20.0,18.042
28.43,8.08,7.49,0.05,20.0,18.042
28.44,8.09,7.51,0.05,19.0,18.042
28.49,8.08,7.53,0.05,18.0,18.042
28.56,8.13,7.45,0.05,21.0,18.042
28.48,8.08,7.43,0.05,21.0,18.042
28.5,8.08,7.4,0.05,20.0,18.041
28.51,8.08,7.38,0.05,21.0,18.041
28.58,8.09,7.55,0.05,22.0,18.041
28.4,8.08,7.5,0.05,18.0,18.041
28.52,8.07,7.44,0.05,18.0,18.041
28.45,8.06,7.45,0.05,17.0,18.042
28.43,8.08,7.61,0.05,20.0,18.042
28.5,8.1,7.48,0.05,21.0,18.042
28.51,8.06,7.47,0.05,21.0,18.041
28.43,8.11,7.5,0.05,20.0,18.041
28.42,8.12,7.72,0.05,18.0,18.041
28.48,8.06,7.57,0.05,20.0,18.041
28.47,8.11,7.45,0.05,19.0,18.041
28.47,8.09,7.4,0.05,18.0,18.041
28.47,8.09,7.54,0.05,19.0,18.041
28.46,8.07,7.39,0.05,22.0,18.041
28.44,8.06,7.36,0.05,19.0,18.041
28.43,8.06,7.39,0.05,19.0,18.041
28.42,8.07,7.46,0.05,20.0,18.041
28.38,8.07,7.36,0.05,18.0,18.041
28.5,8.08,7.49,0.05,19.0,18.041
28.44,8.04,7.46,0.05,18.0,18.041
28.44,8.12,7.41,0.05,21.0,18.041
28.39,8.09,7.49,0.05,20.0,18.041
28.4,8.03,7.37,0.05,18.0,18.041
28.54,8.05,7.42,0.05,19.0,18.04
28.47,8.09,7.3,0.05,19.0,18.04
28.43,8.06,7.46,0.05,20.0,18.041
28.45,8.12,7.29,0.05,20.0,18.04
28.37,8.05,7.48,0.05,20.0,18.04
28.51,8.11,7.34,0.05,19.0,18.04
28.42,8.1,7.25,0.05,17.0,18.04
28.41,8.08,7.34,0.05,17.0,18.04
28.44,8.08,7.14,0.05,19.0,18.04
28.37,8.09,7.39,0.05,18.0,18.04
28.46,8.1,7.25,0.05,20.0,18.04
28.36,8.06,7.48,0.05,19.0,18.04
28.41,8.08,7.32,0.05,20.0,18.04
28.4,8.05,7.33,0.05,21.0,18.04
28.51,8.09,7.25,0.05,20.0,18.04
28.37,8.14,7.43,0.05,21.0,18.04
28.4,8.08,7.45,0.05,20.0,18.04
28.48,8.1,7.38,0.05,19.0,18.04
28.41,8.11,7.28,0.05,18.0,18.04
28.39,8.05,7.28,0.05,19.0,18.04
28.42,8.09,7.37,0.05,19.0,18.04
28.45,8.09,7.19,0.05,20.0,18.04
28.43,8.08,7.32,0.05,19.0,18.04
28.41,8.09,7.43,0.05,21.0,18.04
28.44,8.07,7.33,0.05,19.0,18.04
28.43,8.11,7.39,0.05,20.0,18.04
28.4,8.06,7.3,0.05,16.0,18.04
28.31,8.07,7.41,0.05,20.0,18.04
28.5,8.08,7.26,0.05,18.0,18.04
28.38,8.02,7.14,0.05,19.0,18.04
28.44,8.08,7.31,0.05,20.0,18.04
28.46,8.07,7.29,0.05,19.0,18.04
28.4,8.08,7.34,0.05,21.0,18.04
28.35,8.07,7.19,0.05,20.0,18.04
28.41,8.12,7.3,0.05,19.0,18.04
28.4,8.08,7.25,0.05,19.0,18.04
28.4,8.1,7.28,0.05,20.0,18.04
28.37,8.1,7.18,0.05,20.0,18.04
28.43,8.08,7.25,0.05,20.0,18.04
28.35,8.09,7.28,0.05,19.0,18.04
28.4,8.05,7.25,0.05,20.0,18.04
28.39,8.12,7.13,0.05,17.0,18.04
28.31,8.06,7.11,0.05,19.0,18.04
28.38,8.06,7.22,0.05,19.0,18.04
28.43,8.05,7.35,0.05,21.0,18.041
28.35,8.1,7.26,0.05,19.0,18.041
28.4,8.1,7.24,0.05,20.0,18.041
28.4,8.08,7.26,0.05,21.0,18.04
28.31,8.08,7.37,0.05,23.0,18.041
28.38,8.07,7.16,0.05,20.0,18.041
28.29,8.06,7.32,0.05,21.0,18.041
28.41,8.08,7.21,0.05,19.0,18.041
28.4,8.06,7.17,0.05,21.0,18.041
28.36,8.06,7.1,0.05,18.0,18.041
28.39,8.05,7.25,0.05,21.0,18.041
28.27,8.05,7.28,0.05,20.0,18.041
28.33,8.09,7.23,0.05,17.0,18.041
28.29,8.06,7.09,0.05,19.0,18.041
28.34,8.05,7.06,0.05,18.0,18.041
28.28,8.08,7.2,0.05,18.0,18.041
28.26,8.08,7.1,0.05,20.0,18.041
28.41,8.09,7.37,0.05,20.0,18.041
28.38,8.08,7.29,0.05,20.0,18.041
28.35,8.05,7.23,0.05,18.0,18.042
28.44,8.08,7.13,0.05,22.0,18.042
28.43,8.08,7.3,0.05,21.0,18.042
28.41,8.1,7.09,0.05,20.0,18.042
28.29,8.04,7.22,0.05,21.0,18.042
28.32,8.08,7.27,0.05,19.0,18.042
28.23,8.07,7.13,0.05,19.0,18.042
28.33,8.08,7.32,0.05,16.0,18.042
28.3,8.09,7.27,0.05,21.0,18.042
28.39,8.06,7.16,0.05,19.0,18.042
28.28,8.08,7.21,0.05,21.0,18.042
28.24,8.05,7.21,0.05,18.0,18.042
28.36,8.1,7.18,0.05,19.0,18.042
28.37,8.07,7.36,0.05,22.0,18.043
28.34,8.13,7.28,0.05,17.0,18.043
28.35,8.05,7.07,0.05,18.0,18.043
28.3,8.1,7.14,0.05,19.0,18.043
28.34,8.03,7.18,0.05,22.0,18.043
28.26,8.05,7.12,0.05,20.0,18.043
28.28,8.06,7.03,0.05,17.0,18.043
28.24,8.02,7.28,0.05,15.0,18.043
28.34,8.08,7.08,0.05,19.0,18.043
28.31,8.05,7.17,0.05,18.0,18.044
28.31,8.04,7.18,0.05,19.0,18.044
28.34,8.05,7.05,0.05,21.0,18.044
28.38,8.07,7.0,0.05,20.0,18.044
28.3,8.08,7.19,0.05,18.0,18.044
28.36,8.06,7.09,0.05,20.0,18.044
28.35,8.04,7.09,0.05,20.0,18.044
28.36,8.08,7.25,0.05,18.0,18.044
28.26,8.05,7.15,0.05,23.0,18.044
28.35,8.06,6.97,0.05,21.0,18.044
28.28,8.09,7.11,0.05,18.0,18.044
28.35,8.05,7.19,0.05,17.0,18.044
28.32,8.08,7.03,0.05,19.0,18.044
28.26,8.03,7.13,0.05,20.0,18.044
28.25,8.05,6.9,0.05,20.0,18.044
28.29,8.03,7.06,0.05,20.0,18.044
28.23,8.07,7.09,0.05,19.0,18.044
28.19,8.07,7.16,0.05,20.0,18.043
28.24,8.05,7.01,0.05,21.0,18.043
28.27,8.06,7.07,0.05,21.0,18.043
28.35,8.03,6.98,0.05,20.0,18.043
28.27,8.08,7.12,0.05,20.0,18.043
28.19,8.04,7.02,0.05,20.0,18.042
28.29,8.06,7.04,0.05,20.0,18.042
28.26,8.06,7.12,0.05,20.0,18.043
28.27,8.05,7.1,0.05,20.0,18.043
28.26,8.07,7.08,0.05,18.0,18.043
28.24,8.06,7.11,0.05,21.0,18.044
28.33,8.02,7.05,0.05,21.0,18.043
28.15,8.06,6.96,0.05,19.0,18.043
28.21,8.06,7.01,0.05,20.0,18.043
28.2,8.02,7.05,0.05,20.0,18.043
28.27,8.06,7.05,0.05,17.0,18.043
28.23,8.08,7.17,0.05,18.0,18.043
28.34,8.08,7.02,0.05,19.0,18.043
28.28,8.02,7.01,0.05,17.0,18.043
28.31,8.06,7.15,0.05,18.0,18.043
28.23,8.06,7.07,0.05,18.0,18.043
28.21,8.08,7.09,0.05,20.0,18.042
28.27,8.05,7.07,0.05,19.0,18.043
28.27,8.05,7.09,0.05,18.0,18.043
28.27,8.06,7.0,0.05,19.0,18.043
28.21,8.02,6.94,0.05,23.0,18.043
28.16,8.02,6.9,0.05,19.0,18.043
28.2,8.05,7.02,0.05,19.0,18.043
28.31,8.02,7.15,0.05,21.0,18.043
28.29,8.06,7.07,0.05,19.0,18.043
28.29,8.04,6.99,0.05,20.0,18.043
28.16,8.07,6.97,0.05,19.0,18.043
28.28,8.06,7.02,0.05,19.0,18.043
28.21,8.06,6.94,0.05,20.0,18.043
28.17,8.05,6.99,0.05,21.0,18.043
28.21,8.07,7.01,0.05,17.0,18.043
28.14,8.06,7.0,0.05,19.0,18.043
28.25,8.08,6.99,0.05,18.0,18.042
28.18,8.01,6.78,0.05,20.0,18.042
28.23,8.03,6.93,0.05,17.0,18.042
28.21,8.05,6.87,0.05,19.0,18.043
28.28,8.01,6.89,0.05,18.0,18.042
28.2,8.05,6.87,0.05,20.0,18.042
28.22,8.06,6.93,0.05,19.0,18.042
28.26,8.06,7.11,0.05,18.0,18.041
28.23,8.05,6.93,0.05,19.0,18.042
28.18,8.08,7.0,0.05,22.0,18.042
28.17,8.04,7.0,0.05,19.0,18.042
28.18,8.05,6.9,0.05,18.0,18.042
28.15,8.04,6.88,0.05,19.0,18.042
28.12,8.05,7.01,0.05,20.0,18.042
28.23,8.04,6.99,0.05,19.0,18.042
28.3,8.03,6.86,0.05,22.0,18.042
28.12,8.01,6.94,0.05,21.0,18.042
28.21,8.07,7.04,0.05,20.0,18.042
28.18,8.07,6.81,0.05,20.0,18.043
28.13,8.05,6.81,0.05,20.0,18.043
28.17,8.05,6.79,0.05,21.0,18.043
28.16,8.05,6.84,0.05,19.0,18.043
28.13,8.05,6.8,0.05,20.0,18.043
28.08,8.04,6.73,0.05,20.0,18.043
28.2,8.05,6.83,0.05,20.0,18.043
28.22,8.05,6.98,0.05,17.0,18.043
28.15,8.04,6.95,0.05,21.0,18.043
28.21,8.06,6.97,0.05,17.0,18.043
28.1,8.04,6.95,0.05,20.0,18.044
28.2,8.04,6.81,0.05,18.0,18.044
28.25,8.03,6.78,0.05,20.0,18.043
28.13,8.03,6.88,0.05,19.0,18.043
28.05,8.05,6.89,0.05,20.0,18.043
28.21,8.03,6.92,0.05,20.0,18.043
28.07,8.02,6.87,0.05,18.0,18.043
28.15,8.05,6.96,0.05,19.0,18.043
28.21,8.04,6.78,0.05,18.0,18.043
28.12,8.01,6.9,0.05,16.0,18.043
28.11,8.0,6.92,0.05,17.0,18.043
28.08,8.04,6.86,0.05,20.0,18.043
28.15,8.05,6.88,0.05,19.0,18.043
28.11,8.03,6.86,0.05,19.0,18.043
28.11,8.06,7.02,0.05,17.0,18.043
28.1,8.05,6.79,0.05,20.0,18.042
28.14,8.03,6.71,0.05,19.0,18.042
28.18,8.05,6.8,0.05,22.0,18.043
28.19,8.06,6.88,0.05,19.0,18.043
28.14,8.03,6.74,0.05,22.0,18.043
28.16,8.03,6.72,0.05,20.0,18.043
28.07,8.0,6.93,0.05,20.0,18.043
28.13,8.02,6.87,0.05,20.0,18.043
28.18,8.07,6.79,0.05,20.0,18.043
28.17,8.03,6.69,0.05,18.0,18.043
28.06,8.05,6.94,0.05,20.0,18.043
28.17,8.03,6.9,0.05,21.0,18.043
28.12,8.01,6.79,0.05,20.0,18.043
28.18,8.02,6.98,0.05,21.0,18.043
28.21,8.01,6.94,0.05,23.0,18.043
28.14,8.03,6.84,0.05,20.0,18.043
28.17,8.06,6.79,0.05,19.0,18.043
28.09,8.04,6.82,0.05,21.0,18.043
28.11,8.0,6.94,0.05,20.0,18.043
28.1,8.05,6.72,0.05,21.0,18.043
28.08,8.05,6.87,0.05,19.0,18.043
28.21,8.02,6.85,0.05,16.0,18.043
28.1,8.04,6.84,0.05,21.0,18.043
28.05,8.02,6.77,0.05,18.0,18.042
28.07,8.02,6.87,0.05,20.0,18.042
28.05,8.03,6.73,0.05,21.0,18.043
28.09,8.03,6.82,0.05,19.0,18.043
28.13,8.04,6.76,0.05,20.0,18.043
28.06,8.04,6.7,0.05,19.0,18.042
28.17,8.06,6.74,0.05,19.0,18.042
28.12,8.02,6.72,0.05,20.0,18.043
28.09,8.07,6.66,0.05,19.0,18.042
28.15,8.01,6.79,0.05,19.0,18.042
28.12,8.07,6.88,0.05,20.0,18.042
28.07,8.0,6.7,0.05,18.0,18.043
28.06,8.02,6.65,0.05,20.0,18.042
28.08,7.99,6.78,0.05,21.0,18.042
28.06,8.02,6.68,0.05,17.0,18.043
28.12,8.04,6.59,0.05,17.0,18.042
28.01,8.01,6.73,0.05,17.0,18.042
28.03,8.04,6.49,0.05,21.0,18.042
27.99,8.03,6.62,0.05,20.0,18.042
28.07,8.02,6.82,0.05,19.0,18.042
28.02,8.03,6.67,0.05,20.0,18.042
28.0,8.03,6.68,0.05,22.0,18.042
28.08,8.01,6.71,0.05,19.0,18.042
28.15,8.02,6.65,0.05,22.0,18.042
28.11,8.0,6.71,0.05,21.0,18.042
27.99,8.02,6.7,0.05,20.0,18.041
28.01,8.03,6.7,0.05,20.0,18.042
28.1,8.01,6.64,0.05,18.0,18.042
28.07,8.05,6.8,0.05,20.0,18.042
28.13,8.03,6.66,0.05,17.0,18.042
28.11,8.03,6.67,0.05,17.0,18.042
27.93,8.03,6.57,0.05,20.0,18.042
28.07,8.01,6.72,0.05,16.0,18.042
28.11,8.02,6.47,0.05,20.0,18.042
28.03,8.03,6.69,0.05,21.0,18.042
28.08,8.0,6.68,0.05,19.0,18.042
28.05,8.04,6.67,0.05,19.0,18.042
28.0,8.03,6.8,0.05,21.0,18.042
28.02,8.01,6.67,0.05,20.0,18.042
28.0,8.05,6.68,0.05,18.0,18.042
28.09,8.02,6.63,0.05,22.0,18.042
28.05,8.01,6.62,0.05,19.0,18.042
28.03,8.0,6.67,0.05,20.0,18.042
28.04,8.01,6.67,0.05,19.0,18.042
28.1,7.98,6.71,0.05,22.0,18.042
28.08,8.01,6.57,0.05,19.0,18.042
27.99,7.98,6.72,0.05,17.0,18.043
28.01,8.04,6.72,0.05,20.0,18.043
28.02,8.01,6.59,0.05,21.0,18.043
27.98,8.02,6.52,0.05,22.0,18.043
27.92,7.98,6.67,0.05,20.0,18.042
27.92,8.0,6.65,0.05,19.0,18.042
28.14,8.03,6.53,0.05,20.0,18.042
28.02,8.04,6.65,0.05,19.0,18.042
28.06,8.0,6.53,0.05,19.0,18.043
28.01,8.02,6.59,0.05,18.0,18.042
27.89,8.01,6.58,0.05,21.0,18.042
28.03,8.0,6.57,0.05,19.0,18.042
28.01,8.02,6.56,0.05,19.0,18.042
27.97,8.07,6.55,0.05,20.0,18.042
27.97,7.99,6.47,0.05,20.0,18.042
28.02,8.01,6.68,0.05,17.0,18.042
28.0,8.02,6.48,0.05,20.0,18.043
27.97,8.03,6.6,0.05,17.0,18.042
27.98,7.99,6.5,0.05,22.0,18.043
28.02,8.02,6.53,0.05,19.0,18.043
27.98,7.99,6.57,0.05,20.0,18.043
27.93,8.01,6.48,0.05,20.0,18.042
28.04,7.99,6.54,0.05,20.0,18.043
27.99,8.03,6.64,0.05,19.0,18.042
28.07,8.0,6.64,0.05,21.0,18.042
27.94,8.03,6.58,0.05,18.0,18.042
28.07,8.03,6.61,0.05,20.0,18.042
28.05,8.02,6.44,0.05,21.0,18.043
27.95,7.99,6.42,0.05,19.0,18.043
27.92,7.98,6.6,0.05,19.0,18.043
28.01,8.0,6.56,0.05,21.0,18.043
28.04,8.04,6.61,0.05,16.0,18.042
27.95,8.04,6.49,0.05,22.0,18.043
27.91,8.01,6.71,0.05,21.0,18.042
27.99,8.02,6.42,0.05,17.0,18.043
28.08,7.98,6.47,0.05,20.0,18.043
27.97,8.01,6.5,0.05,19.0,18.043
27.95,7.97,6.46,0.05,19.0,18.043
28.03,8.03,6.36,0.05,20.0,18.043
27.9,8.05,6.48,0.05,23.0,18.043
27.96,7.99,6.66,0.05,20.0,18.043
27.94,8.0,6.46,0.05,18.0,18.043
27.9,8.02,6.45,0.05,19.0,18.043
28.07,7.99,6.42,0.05,20.0,18.043
27.88,8.01,6.52,0.05,22.0,18.043
27.95,8.01,6.34,0.05,18.0,18.043
28.0,7.99,6.49,0.05,19.0,18.043
28.01,7.99,6.49,0.05,17.0,18.043
27.98,8.02,6.32,0.05,18.0,18.043
27.92,8.0,6.61,0.05,19.0,18.043
28.03,8.01,6.34,0.05,21.0,18.043
27.93,7.99,6.5,0.05,18.0,18.043
27.96,8.03,6.42,0.05,21.0,18.043
27.94,7.98,6.45,0.05,20.0,18.043
27.92,8.03,6.44,0.05,19.0,18.043
27.97,7.99,6.37,0.05,18.0,18.043
28.05,8.01,6.37,0.05,20.0,18.043
27.97,7.97,6.5,0.05,16.0,18.043
27.93,8.01,6.31,0.05,21.0,18.043
